movement_month,reference,description,color_normalized,product_key,opening_balance,opening_stock_qty,imports_qty,sales_qty,returns_adjustments_qty,other_qty_in,other_qty_out,net_change,closing_balance,calculated_closing_balance,has_negative_closing_balance,has_month_movement,movement_rows,first_movement_month,last_movement_month
2026-04,070101,TELA QATAR PREMIUM,IVORY,070101|IVORY,-26.700000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.700000000000045,-26.700000000000045,True,False,0.0,2026-01,2026-06
2026-05,010107,PERUANA INTERLOCK 335 GR,NEGRO,010107|NEGRO,-76.4,0.0,0.0,19.1,0.0,0.0,0.0,-19.1,-95.5,-95.5,True,True,1.0,2026-03,2026-06
2026-05,010107,PERUANA INTERLOCK 335 GR,VERDE BOTELLA,010107|VERDE BOTELLA,0.0,0.0,0.0,18.1,0.0,0.0,0.0,-18.1,-18.1,-18.1,True,True,1.0,2026-05,2026-05
2026-05,010201,RIB PERUANO 200,INDIGO,010201|INDIGO,2.1000000000000005,0.0,0.0,4.1,0.0,0.0,0.0,-4.1,-1.9999999999999991,-1.9999999999999991,True,True,1.0,2025-12,2026-05
2026-05,010201,REEB PERUANA 200 GR,VERDE BOTELLA,010201|VERDE BOTELLA,-20.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.56,-20.56,True,False,0.0,2026-01,2026-04
2026-05,010207,RIB PERUANA INTERLOCK 335 GR,IVORY,010207|IVORY,-26.9,0.0,0.0,1.5,0.0,0.0,0.0,-1.5,-28.4,-28.4,True,True,1.0,2026-03,2026-05
2026-05,010207,RIB PERUANA INTERLOCK 335 GR,NEGRO,010207|NEGRO,-25.9,0.0,0.0,1.5,0.0,0.0,0.0,-1.5,-27.4,-27.4,True,True,1.0,2026-03,2026-06
2026-05,010207,RIB PERUANA INTERLOCK 335 GR,VERDE BOTELLA,010207|VERDE BOTELLA,0.0,0.0,0.0,1.5,0.0,0.0,0.0,-1.5,-1.5,-1.5,True,True,1.0,2026-05,2026-05
2026-05,070101,TELA QATAR PREMIUM,IVORY,070101|IVORY,-26.700000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.700000000000045,-26.700000000000045,True,False,0.0,2026-01,2026-06
2026-06,010101,PERUANA 200 GR,VERDE BOTELLA,010101|VERDE BOTELLA,0.0,0.0,0.0,137.3,0.0,0.0,0.0,-137.3,-137.3,-137.3,True,True,1.0,2025-12,2026-06
2026-06,010107,PERUANA INTERLOCK 335 GR,AZUL M,010107|AZUL M,0.0,0.0,0.0,19.1,0.0,0.0,0.0,-19.1,-19.1,-19.1,True,True,1.0,2026-06,2026-06
2026-06,010107,PERUANA INTERLOCK 335 GR,NEGRO,010107|NEGRO,-95.5,0.0,0.0,250.8,0.0,0.0,0.0,-250.8,-346.3,-346.3,True,True,1.0,2026-03,2026-06
2026-06,010107,PERUANA INTERLOCK 335 GR,VERDE BOTELLA,010107|VERDE BOTELLA,-18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.1,-18.1,True,False,0.0,2026-05,2026-05
2026-06,010107,PERUANA INTERLOCK 335 GR,VERDE SECO,010107|VERDE SECO,0.0,0.0,0.0,19.1,0.0,0.0,0.0,-19.1,-19.1,-19.1,True,True,1.0,2026-06,2026-06
2026-06,010201,RIB PERUANO 200,INDIGO,010201|INDIGO,-1.9999999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9999999999999991,-1.9999999999999991,True,False,0.0,2025-12,2026-05
2026-06,010201,REEB PERUANA 200 GR,VERDE BOTELLA,010201|VERDE BOTELLA,-20.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.56,-20.56,True,False,0.0,2026-01,2026-04
2026-06,010207,RIB PERUANA INTERLOCK 335 GR,AZUL M,010207|AZUL M,0.0,0.0,0.0,1.2,0.0,0.0,0.0,-1.2,-1.2,-1.2,True,True,1.0,2026-06,2026-06
2026-06,010207,RIB PERUANA INTERLOCK 335 GR,IVORY,010207|IVORY,-28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.4,-28.4,True,False,0.0,2026-03,2026-05
2026-06,010207,RIB PERUANA INTERLOCK 335 GR,NEGRO,010207|NEGRO,-27.4,0.0,0.0,15.0,0.0,0.0,0.0,-15.0,-42.4,-42.4,True,True,1.0,2026-03,2026-06
2026-06,010207,RIB PERUANA INTERLOCK 335 GR,VERDE BOTELLA,010207|VERDE BOTELLA,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,-1.5,True,False,0.0,2026-05,2026-05
2026-06,010207,RIB PERUANA INTERLOCK 335 GR,VERDE SECO,010207|VERDE SECO,0.0,0.0,0.0,1.2,0.0,0.0,0.0,-1.2,-1.2,-1.2,True,True,1.0,2026-06,2026-06
