movement_month,reference,description,color_normalized,product_key,sales_qty,returns_adjustments_qty,net_qty,movement_rows,subtotal
2026-01,010106,PERUANA 310 GR,KAKY,010106|KAKY,439.6,0.0,-439.6,1,17456106.0
2026-01,010106,PERUANA 310 GR,NEGRO,010106|NEGRO,2650.18,0.0,-2650.18,1,106586162.0
2026-01,010106,PERUANA 310 GR,ROJO,010106|ROJO,16.46,0.0,-16.46,1,733095.0
2026-01,010201,REEB PERUANA 200 GR,ARENA,010201|ARENA,6.2,0.0,-6.2,1,270084.0
2026-01,010201,REEB PERUANA 200 GR,AZUL M,010201|AZUL M,6.0,0.0,-6.0,1,258823.0
2026-01,010201,REEB PERUANA 200 GR,BLANCO,010201|BLANCO,23.0,0.0,-23.0,1,1272941.0
2026-01,010201,REEB PERUANA 200 GR,BURGUNDY,010201|BURGUNDY,1.0,0.0,-1.0,1,29412.0
2026-01,010201,REEB PERUANA 200 GR,CEMENTO,010201|CEMENTO,3.2,0.0,-3.2,1,350421.0
2026-01,010201,REEB PERUANA 200 GR,CHOCOLATE,010201|CHOCOLATE,1.6,0.0,-1.6,1,47059.0
2026-01,010201,REEB PERUANA 200 GR,COLONIAL BLUE,010201|COLONIAL BLUE,2.0,0.0,-2.0,1,85714.0
2026-01,010201,REEB PERUANA 200 GR,INDIGO,010201|INDIGO,0.5,0.0,-0.5,1,21429.0
2026-01,010201,REEB PERUANA 200 GR,IVORY,010201|IVORY,10.8,0.0,-10.8,1,726722.0
2026-01,010201,REEB PERUANA 200 GR,KAKY,010201|KAKY,2.0,0.0,-2.0,1,162941.0
2026-01,010201,REEB PERUANA 200 GR,NEGRO,010201|NEGRO,86.4,0.0,-86.4,1,3649740.0
2026-01,010201,REEB PERUANA 200 GR,RATA,010201|RATA,3.0,0.0,-3.0,1,128571.0
2026-01,010201,REEB PERUANA 200 GR,ROJO,010201|ROJO,8.7,0.0,-8.7,1,370503.0
2026-01,010201,REEB PERUANA 200 GR,ROSADO VIVO,010201|ROSADO VIVO,2.0,0.0,-2.0,1,85714.0
2026-01,010201,REEB PERUANA 200 GR,TURQUI,010201|TURQUI,4.0,0.0,-4.0,1,168068.0
2026-01,010201,REEB PERUANA 200 GR,VERDE BOTELLA,010201|VERDE BOTELLA,23.16,0.0,-23.16,1,1176904.0
2026-01,010202,REEB PERUANA 250 GR,ARENA,010202|ARENA,21.1,0.0,-21.1,1,1047730.0
2026-01,010202,REEB PERUANA 250 GR,AZUL M,010202|AZUL M,9.6,0.0,-9.6,1,410082.0
2026-01,010202,REEB PERUANA 250 GR,BLANCO,010202|BLANCO,53.3,0.0,-53.3,1,2159412.0
2026-01,010202,REEB PERUANA 250 GR,BURGUNDY,010202|BURGUNDY,1.5,0.0,-1.5,1,50841.0
2026-01,010202,REEB PERUANA 250 GR,CEMENTO,010202|CEMENTO,10.7,0.0,-10.7,1,410840.0
2026-01,010202,REEB PERUANA 250 GR,CHOCOLATE,010202|CHOCOLATE,3.0,0.0,-3.0,1,101681.0
2026-01,010202,REEB PERUANA 250 GR,COLONIAL BLUE,010202|COLONIAL BLUE,5.3,0.0,-5.3,1,228234.0
2026-01,010202,REEB PERUANA 250 GR,INDIGO,010202|INDIGO,4.5,0.0,-4.5,1,165967.0
2026-01,010202,REEB PERUANA 250 GR,IVORY,010202|IVORY,78.0,0.0,-78.0,1,3178232.0
2026-01,010202,REEB PERUANA 250 GR,KAKY,010202|KAKY,7.0,0.0,-7.0,1,273109.0
2026-01,010202,REEB PERUANA 250 GR,NEGRO,010202|NEGRO,162.7,0.0,-162.7,1,6562938.0
2026-01,010202,REEB PERUANA 250 GR,RATA,010202|RATA,6.1,0.0,-6.1,1,367479.0
2026-01,010202,REEB PERUANA 250 GR,ROJO,010202|ROJO,14.5,0.0,-14.5,1,575209.0
2026-01,010202,REEB PERUANA 250 GR,ROSADO VIVO,010202|ROSADO VIVO,4.3,0.0,-4.3,1,195882.0
2026-01,010202,REEB PERUANA 250 GR,TOFFE,010202|TOFFE,1.5,0.0,-1.5,1,64286.0
2026-01,010202,REEB PERUANA 250 GR,VERDE BOTELLA,010202|VERDE BOTELLA,11.7,0.0,-11.7,1,482940.0
2026-01,010204,REEB PERUANA 150 GR,ARENA,010204|ARENA,3.0,0.0,-3.0,1,143697.0
2026-01,010204,REEB PERUANA 150 GR,BLANCO,010204|BLANCO,6.0,0.0,-6.0,1,231933.0
2026-01,010204,REEB PERUANA 150 GR,IVORY,010204|IVORY,3.0,0.0,-3.0,1,143697.0
